"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr1_399","chr1",19950001,20000000,1,0.524,11,0.184015351138749
"chr1_400","chr1",20000001,20050000,1,0.498,7,0.179590832877509
"chr1_401","chr1",20050001,20100000,1,0.494,10,0.17913632948985
"chr1_402","chr1",20100001,20150000,1,0.475,7,0.178005576596218
"chr1_403","chr1",20150001,20200000,1,0.42,0,0.164927572274334
"chr1_404","chr1",20200001,20250000,1,0.444,11,0.176989720728819
"chr1_405","chr1",20250001,20300000,1,0.454,1,0.167677241841959
"chr1_406","chr1",20300001,20350000,1,0.421,6,0.164750237414845
"chr1_407","chr1",20350001,20400000,1,0.423,7,0.171112423703639
"chr1_408","chr1",20400001,20450000,1,0.485,8,0.170825828190889
"chr1_409","chr1",20450001,20500000,1,0.509,7,0.174551868890047
"chr1_410","chr1",20500001,20550000,1,0.471,4,0.171193140550457
"chr1_411","chr1",20550001,20600000,1,0.449,0,0.167045213336435
"chr1_412","chr1",20600001,20650000,1,0.508,10,0.163237138184381
"chr1_413","chr1",20650001,20700000,1,0.498,18,0.164598097813159
"chr1_414","chr1",20700001,20750000,1,0.481,9,0.168011616423121
"chr1_415","chr1",20750001,20800000,1,0.486,1,0.174814598777869
"chr1_416","chr1",20800001,20850000,1,0.496,6,0.181959950101199
"chr1_417","chr1",20850001,20900000,1,0.483,1,0.172895027318726
"chr1_418","chr1",20900001,20950000,1,0.479,5,0.189818949822914
"chr1_419","chr1",20950001,21000000,1,0.5,25,0.196979144992796
"chr1_420","chr1",21000001,21050000,1,0.532,13,0.184591123359536
"chr1_421","chr1",21050001,21100000,1,0.453,22,0.186828230397355
"chr1_422","chr1",21100001,21150000,1,0.44,13,0.18932815838589
"chr1_423","chr1",21150001,21200000,1,0.394,13,0.18976894987687
"chr1_424","chr1",21200001,21250000,1,0.374,7,0.180120769769137
"chr1_425","chr1",21250001,21300000,1,0.382,5,0.185046162905501
"chr1_426","chr1",21300001,21350000,1,0.377,5,0.181239368086512
"chr1_427","chr1",21350001,21400000,1,0.401,1,0.179619997062264
"chr1_428","chr1",21400001,21450000,1,0.389,2,0.183533596701334
"chr1_429","chr1",21450001,21500000,1,0.414,2,0.190154070292799
"chr1_430","chr1",21500001,21550000,1,0.477,5,0.194644715067422
"chr1_431","chr1",21550001,21600000,1,0.515,15,0.205521143203743
"chr1_432","chr1",21600001,21650000,1,0.518,7,0.202540600883935
"chr1_433","chr1",21650001,21700000,1,0.508,1,0.202563036950752
"chr1_434","chr1",21700001,21750000,1,0.449,1,0.178017075775071
"chr1_435","chr1",21750001,21800000,0,0.466,16,0.181726493696446
"chr1_436","chr1",21800001,21850000,0,0.483,10,0.185340486759167
"chr1_437","chr1",21850001,21900000,1,0.514,9,0.194637670404952
"chr1_438","chr1",21900001,21950000,1,0.573,29,0.186220293021188
"chr1_439","chr1",21950001,22000000,1,0.552,5,0.185391341043902
"chr1_440","chr1",22000001,22050000,1,0.416,16,0.191330084726153
"chr1_441","chr1",22050001,22100000,1,0.414,12,0.187727518616992
"chr1_442","chr1",22100001,22150000,1,0.486,8,0.19312051502072
"chr1_443","chr1",22150001,22200000,1,0.569,67,0.17838066129199
"chr1_444","chr1",22200001,22250000,1,0.553,28,0.186082976021238
"chr1_445","chr1",22250001,22300000,1,0.519,1,0.18923216537324
"chr1_446","chr1",22300001,22350000,0,0.497,16,0.183593002658536
"chr1_447","chr1",22350001,22400000,1,0.462,4,0.201129531130064
"chr1_448","chr1",22400001,22450000,1,0.444,13,0.200076478409379
"chr1_449","chr1",22450001,22500000,1,0.54,3,0.174186469292731
"chr1_450","chr1",22500001,22550000,1,0.495,0,0.169146216672294
"chr1_451","chr1",22550001,22600000,1,0.538,0,0.166412219151926
"chr1_452","chr1",22600001,22650000,1,0.474,0,0.166725039158759
"chr1_453","chr1",22650001,22700000,1,0.497,0,0.175231182802045
"chr1_454","chr1",22700001,22750000,1,0.488,0,0.17238450174516
"chr1_455","chr1",22750001,22800000,1,0.416,2,0.176810647722672
"chr1_456","chr1",22800001,22850000,1,0.419,16,0.181699609588767
"chr1_457","chr1",22850001,22900000,1,0.543,4,0.166945129046603
"chr1_458","chr1",22900001,22950000,1,0.542,15,0.174581657384021
"chr1_459","chr1",22950001,23000000,1,0.517,9,0.172362699017908
"chr1_460","chr1",23000001,23050000,1,0.507,4,0.172352960852364
"chr1_461","chr1",23050001,23100000,1,0.513,0,0.175458890766983
"chr1_462","chr1",23100001,23150000,1,0.524,2,0.165791306086061
"chr1_463","chr1",23150001,23200000,1,0.511,3,0.166371097275106
"chr1_464","chr1",23200001,23250000,1,0.521,14,0.165788961076529
"chr1_465","chr1",23250001,23300000,1,0.47,0,0.166343171381624
"chr1_466","chr1",23300001,23350000,1,0.452,4,0.174964266488372
"chr1_467","chr1",23350001,23400000,1,0.38,15,0.176619920243086
"chr1_468","chr1",23400001,23450000,1,0.431,11,0.185909053038515
"chr1_469","chr1",23450001,23500000,1,0.428,2,0.180112503699316
"chr1_470","chr1",23500001,23550000,1,0.486,2,0.177305591663032
"chr1_471","chr1",23550001,23600000,1,0.465,0,0.167838486269457
"chr1_472","chr1",23600001,23650000,1,0.377,6,0.181434876548128
"chr1_473","chr1",23650001,23700000,1,0.446,14,0.1969596163059
"chr1_474","chr1",23700001,23750000,1,0.479,11,0.192530279389814
"chr1_475","chr1",23750001,23800000,1,0.5,26,0.17678947940394
"chr1_476","chr1",23800001,23850000,1,0.496,9,0.195710812460444
"chr1_477","chr1",23850001,23900000,1,0.504,6,0.213454934210746
"chr1_478","chr1",23900001,23950000,1,0.49,2,0.191758688770758
"chr1_479","chr1",23950001,24000000,1,0.479,7,0.185750347964563
"chr1_480","chr1",24000001,24050000,1,0.469,7,0.192588901653793
"chr1_481","chr1",24050001,24100000,1,0.462,14,0.194028165624474
"chr1_482","chr1",24100001,24150000,1,0.502,40,0.216533973514081
"chr1_483","chr1",24150001,24200000,1,0.451,13,0.198742345876302
"chr1_484","chr1",24200001,24250000,1,0.477,3,0.195969931198646
"chr1_485","chr1",24250001,24300000,1,0.43,10,0.187738788853758
"chr1_486","chr1",24300001,24350000,1,0.456,6,0.185526172385377
"chr1_487","chr1",24350001,24400000,1,0.471,16,0.175749546726695
"chr1_488","chr1",24400001,24450000,1,0.535,27,0.171970781240818
"chr1_489","chr1",24450001,24500000,1,0.479,12,0.175005079722952
"chr1_490","chr1",24500001,24550000,1,0.484,5,0.192742058560509
"chr1_491","chr1",24550001,24600000,1,0.454,2,0.177008901373608
"chr1_492","chr1",24600001,24650000,1,0.467,3,0.180476849911323
"chr1_493","chr1",24650001,24700000,1,0.504,21,0.181021002187584
"chr1_494","chr1",24700001,24750000,1,0.425,11,0.187255856289999
"chr1_495","chr1",24750001,24800000,1,0.449,13,0.187723214833762
"chr1_496","chr1",24800001,24850000,1,0.447,7,0.183340903184496
"chr1_497","chr1",24850001,24900000,1,0.451,5,0.180727796241533
"chr1_498","chr1",24900001,24950000,1,0.459,3,0.169972424993652
"chr1_499","chr1",24950001,25000000,1,0.421,22,0.191795558827388
"chr1_500","chr1",25000001,25050000,1,0.491,0,0.191337637968986
"chr1_501","chr1",25050001,25100000,1,0.452,2,0.191135442821104
"chr1_502","chr1",25100001,25150000,1,0.417,3,0.177335791419067
"chr1_503","chr1",25150001,25200000,1,0.45,4,0.185063730878747
"chr1_504","chr1",25200001,25250000,1,0.506,4,0.189941443556581
"chr1_505","chr1",25250001,25300000,1,0.541,6,0.183173974206071
"chr1_506","chr1",25300001,25350000,1,0.516,0,0.186161691491689
"chr1_507","chr1",25350001,25400000,1,0.526,0,0.195016868135747
"chr1_508","chr1",25400001,25450000,1,0.489,0,0.196748743339215
"chr1_509","chr1",25450001,25500000,1,0.44,0,0.181275111030755
"chr1_510","chr1",25500001,25550000,1,0.48,1,0.179467927735849
"chr1_511","chr1",25550001,25600000,0,0.456,15,0.207641568114462
"chr1_512","chr1",25600001,25650000,0,0.469,11,0.201966482689995
"chr1_513","chr1",25650001,25700000,0,0.439,11,0.199768864865421
"chr1_514","chr1",25700001,25750000,0,0.471,9,0.192492240311515
"chr1_515","chr1",25750001,25800000,1,0.413,9,0.18967360666587
"chr1_516","chr1",25800001,25850000,1,0.444,5,0.185906208069915
"chr1_517","chr1",25850001,25900000,1,0.537,11,0.196157574629308
"chr1_518","chr1",25900001,25950000,1,0.501,1,0.190370230905162
"chr1_519","chr1",25950001,26000000,1,0.449,1,0.184036240056801
"chr1_520","chr1",26000001,26050000,1,0.467,1,0.18701541137652
"chr1_521","chr1",26050001,26100000,1,0.525,6,0.192252417005731
"chr1_522","chr1",26100001,26150000,1,0.541,23,0.193701817969234
"chr1_523","chr1",26150001,26200000,1,0.454,15,0.195459975603101
"chr1_524","chr1",26200001,26250000,1,0.488,11,0.193735754226585
"chr1_525","chr1",26250001,26300000,1,0.459,2,0.183274271350525
"chr1_526","chr1",26300001,26350000,1,0.484,10,0.196818749143253
"chr1_527","chr1",26350001,26400000,1,0.521,27,0.18423976388571
"chr1_528","chr1",26400001,26450000,1,0.456,5,0.190059829918887
"chr1_529","chr1",26450001,26500000,1,0.484,6,0.202173643462569
"chr1_530","chr1",26500001,26550000,1,0.508,35,0.181051662274073
"chr1_531","chr1",26550001,26600000,1,0.45,16,0.202486176650874
"chr1_532","chr1",26600001,26650000,1,0.532,30,0.221196645563508
"chr1_533","chr1",26650001,26700000,1,0.53,26,0.186927616050979
"chr1_534","chr1",26700001,26750000,1,0.466,2,0.188383764675074
"chr1_535","chr1",26750001,26800000,1,0.464,19,0.202823644890572
"chr1_536","chr1",26800001,26850000,1,0.474,4,0.199225420029988
"chr1_537","chr1",26850001,26900000,1,0.53,26,0.214078165223576
"chr1_538","chr1",26900001,26950000,1,0.464,1,0.194022159880899
"chr1_539","chr1",26950001,27000000,1,0.445,0,0.192311811071119
"chr1_540","chr1",27000001,27050000,1,0.456,1,0.20705917527387
"chr1_541","chr1",27050001,27100000,1,0.455,16,0.205535276621422
"chr1_542","chr1",27100001,27150000,1,0.489,14,0.208911865355132
"chr1_543","chr1",27150001,27200000,1,0.518,11,0.209424893252066
"chr1_544","chr1",27200001,27250000,1,0.488,16,0.204257447809728
"chr1_545","chr1",27250001,27300000,1,0.494,12,0.189339825710468
"chr1_546","chr1",27300001,27350000,1,0.51,5,0.197547837707699
"chr1_547","chr1",27350001,27400000,1,0.515,1,0.188241726917625
"chr1_548","chr1",27400001,27450000,1,0.509,12,0.203102834729159
"chr1_549","chr1",27450001,27500000,1,0.496,1,0.206316877116456
"chr1_550","chr1",27500001,27550000,1,0.451,1,0.184745585189931
"chr1_551","chr1",27550001,27600000,1,0.451,3,0.189820587999958
"chr1_552","chr1",27600001,27650000,1,0.477,17,0.206334760855154
"chr1_553","chr1",27650001,27700000,1,0.558,60,0.210377121105967
"chr1_554","chr1",27700001,27750000,0,0.514,18,0.210551900103562
"chr1_555","chr1",27750001,27800000,1,0.432,1,0.197300807869826
"chr1_556","chr1",27800001,27850000,1,0.483,1,0.195327256244961
"chr1_557","chr1",27850001,27900000,1,0.564,9,0.207337249925589
"chr1_558","chr1",27900001,27950000,1,0.545,13,0.209729291650671
"chr1_559","chr1",27950001,28000000,1,0.509,12,0.226470039354276
"chr1_560","chr1",28000001,28050000,1,0.444,0,0.183899974864421
"chr1_561","chr1",28050001,28100000,1,0.441,11,0.188851352267357
"chr1_562","chr1",28100001,28150000,1,0.413,8,0.193785938817203
"chr1_563","chr1",28150001,28200000,1,0.488,11,0.205608447468314
"chr1_564","chr1",28200001,28250000,1,0.472,17,0.212148710573422
"chr1_565","chr1",28250001,28300000,1,0.495,13,0.201685512305081
"chr1_566","chr1",28300001,28350000,1,0.411,13,0.18680103338181
"chr1_567","chr1",28350001,28400000,1,0.379,6,0.179165425948562
"chr1_568","chr1",28400001,28450000,1,0.428,2,0.199116965254404
"chr1_569","chr1",28450001,28500000,1,0.471,3,0.211013441926043
"chr1_570","chr1",28500001,28550000,1,0.46,9,0.199564898132651
"chr1_571","chr1",28550001,28600000,1,0.468,14,0.203371706370129
"chr1_572","chr1",28600001,28650000,1,0.465,4,0.197432171805211
"chr1_573","chr1",28650001,28700000,1,0.459,5,0.190662623809867
"chr1_574","chr1",28700001,28750000,1,0.421,1,0.184504350281405
"chr1_575","chr1",28750001,28800000,1,0.423,7,0.186602673290789
"chr1_576","chr1",28800001,28850000,1,0.466,16,0.196942111310044
"chr1_577","chr1",28850001,28900000,1,0.486,19,0.190293527888716
"chr1_578","chr1",28900001,28950000,1,0.48,22,0.198195471730506
"chr1_579","chr1",28950001,29000000,1,0.478,4,0.206832578309744
"chr1_580","chr1",29000001,29050000,1,0.455,12,0.19294100428765
"chr1_581","chr1",29050001,29100000,1,0.44,8,0.191206552681405
"chr1_582","chr1",29100001,29150000,1,0.495,1,0.189735011697053
"chr1_583","chr1",29150001,29200000,1,0.495,2,0.178859476725008
"chr1_584","chr1",29200001,29250000,1,0.488,2,0.203018033680035
"chr1_585","chr1",29250001,29300000,1,0.406,0,0.185773346407251
"chr1_586","chr1",29300001,29350000,1,0.396,8,0.185329560587562
"chr1_587","chr1",29350001,29400000,1,0.397,10,0.17650970455757
"chr1_588","chr1",29400001,29450000,1,0.445,9,0.184699145794183
"chr1_589","chr1",29450001,29500000,1,0.474,10,0.189088802770411
"chr1_590","chr1",29500001,29550000,1,0.479,11,0.195610991255476
"chr1_591","chr1",29550001,29600000,1,0.504,8,0.185053820506846
"chr1_592","chr1",29600001,29650000,1,0.513,23,0.166143327816923
"chr1_593","chr1",29650001,29700000,1,0.501,4,0.166698122436627
"chr1_594","chr1",29700001,29750000,1,0.462,0,0.167495736895647
"chr1_595","chr1",29750001,29800000,1,0.497,0,0.163592876634971
"chr1_596","chr1",29800001,29850000,1,0.484,0,0.162452149552323
"chr1_597","chr1",29850001,29900000,0,0.483,0,0.166152524844565
"chr1_598","chr1",29900001,29950000,0,0,0,NA
"chr1_599","chr1",29950001,30000000,0,0,0,NA
"chr1_600","chr1",30000001,30050000,0,0.479,0,0.174362779030707
"chr1_601","chr1",30050001,30100000,1,0.453,0,0.161320996154463
"chr1_602","chr1",30100001,30150000,1,0.475,0,0.16360190460625
"chr1_603","chr1",30150001,30200000,1,0.504,0,0.182595467350541
"chr1_604","chr1",30200001,30250000,1,0.469,0,0.164093365224015
"chr1_605","chr1",30250001,30300000,1,0.465,0,0.166540120494786
"chr1_606","chr1",30300001,30350000,1,0.473,0,0.169024998528035
"chr1_607","chr1",30350001,30400000,1,0.486,0,0.170259844072731
"chr1_608","chr1",30400001,30450000,1,0.493,0,0.166848214209834
"chr1_609","chr1",30450001,30500000,1,0.443,4,0.169578013667647
"chr1_610","chr1",30500001,30550000,1,0.488,3,0.167736285840079
"chr1_611","chr1",30550001,30600000,1,0.517,0,0.177364374016932
"chr1_612","chr1",30600001,30650000,1,0.451,0,0.173005018026679
"chr1_613","chr1",30650001,30700000,1,0.463,0,0.172437199577707
"chr1_614","chr1",30700001,30750000,1,0.501,0,0.166158150360304
"chr1_615","chr1",30750001,30800000,1,0.466,0,0.164475232141762
"chr1_616","chr1",30800001,30850000,1,0.475,0,0.169223928057265
"chr1_617","chr1",30850001,30900000,1,0.505,0,0.16471045783832
"chr1_618","chr1",30900001,30950000,1,0.457,0,0.170857739091137
"chr1_619","chr1",30950001,31000000,1,0.493,0,0.176601845296807
"chr1_620","chr1",31000001,31050000,1,0.433,0,0.162504142988896
"chr1_621","chr1",31050001,31100000,1,0.447,0,0.164333007356935
"chr1_622","chr1",31100001,31150000,1,0.503,0,0.178198493874427
"chr1_623","chr1",31150001,31200000,1,0.532,12,0.184072089890553
"chr1_624","chr1",31200001,31250000,1,0.528,9,0.212577913538521
"chr1_625","chr1",31250001,31300000,1,0.519,0,0.196908829081355
"chr1_626","chr1",31300001,31350000,1,0.497,3,0.180172674895709
"chr1_627","chr1",31350001,31400000,1,0.527,2,0.182471974291909
"chr1_628","chr1",31400001,31450000,1,0.414,17,0.184655886928362
"chr1_629","chr1",31450001,31500000,1,0.392,7,0.183945841877457
"chr1_630","chr1",31500001,31550000,1,0.438,4,0.185567088685842
"chr1_631","chr1",31550001,31600000,1,0.457,0,0.178096975771214
"chr1_632","chr1",31600001,31650000,1,0.489,0,0.178586280920153
"chr1_633","chr1",31650001,31700000,1,0.503,6,0.17793152134891
"chr1_634","chr1",31700001,31750000,1,0.457,7,0.176203017311518
"chr1_635","chr1",31750001,31800000,1,0.428,10,0.189172585534798
"chr1_636","chr1",31800001,31850000,1,0.434,9,0.184824006621573
"chr1_637","chr1",31850001,31900000,1,0.502,11,0.181110696003078
"chr1_638","chr1",31900001,31950000,1,0.453,4,0.201751548132308
"chr1_639","chr1",31950001,32000000,1,0.439,7,0.178957138478109
"chr1_640","chr1",32000001,32050000,1,0.469,7,0.177449274180513
"chr1_641","chr1",32050001,32100000,1,0.498,25,0.183371805416732
"chr1_642","chr1",32100001,32150000,1,0.526,44,0.183152101432652
"chr1_643","chr1",32150001,32200000,1,0.554,40,0.173210390395137
"chr1_644","chr1",32200001,32250000,1,0.567,26,0.187422919180432
"chr1_645","chr1",32250001,32300000,1,0.487,19,0.190236468944493
"chr1_646","chr1",32300001,32350000,1,0.449,0,0.187087246434324
"chr1_647","chr1",32350001,32400000,1,0.412,5,0.197640572016648
"chr1_648","chr1",32400001,32450000,1,0.47,1,0.209359608145144
"chr1_649","chr1",32450001,32500000,1,0.454,4,0.190835017472683
"chr1_650","chr1",32500001,32550000,1,0.458,13,0.200819342323367
"chr1_651","chr1",32550001,32600000,1,0.467,7,0.194792054190439
"chr1_652","chr1",32600001,32650000,1,0.447,19,0.191425095208351
"chr1_653","chr1",32650001,32700000,1,0.514,56,0.203246389601788
"chr1_654","chr1",32700001,32750000,1,0.507,23,0.192032125334795
"chr1_655","chr1",32750001,32800000,1,0.47,18,0.196493444907911
"chr1_656","chr1",32800001,32850000,1,0.529,16,0.207440479997666
"chr1_657","chr1",32850001,32900000,1,0.458,3,0.190231422119121
"chr1_658","chr1",32900001,32950000,1,0.457,3,0.1767281766393
"chr1_659","chr1",32950001,33000000,1,0.448,1,0.182490590901392
"chr1_660","chr1",33000001,33050000,1,0.438,4,0.176858523106987
"chr1_661","chr1",33050001,33100000,1,0.439,10,0.180668422794333
"chr1_662","chr1",33100001,33150000,1,0.44,19,0.194184621820854
"chr1_663","chr1",33150001,33200000,1,0.509,2,0.186294920904479
"chr1_664","chr1",33200001,33250000,1,0.53,14,0.187019824925125
"chr1_665","chr1",33250001,33300000,1,0.44,16,0.192971944115852
"chr1_666","chr1",33300001,33350000,1,0.472,10,0.185879048225388
"chr1_667","chr1",33350001,33400000,1,0.5,10,0.183572205890414
"chr1_668","chr1",33400001,33450000,1,0.468,9,0.20633599002325
"chr1_669","chr1",33450001,33500000,1,0.461,11,0.208964731851315
"chr1_670","chr1",33500001,33550000,1,0.481,9,0.199209923712764
"chr1_671","chr1",33550001,33600000,1,0.454,10,0.1876637010455
"chr1_672","chr1",33600001,33650000,1,0.514,6,0.190211398147529
"chr1_673","chr1",33650001,33700000,1,0.414,0,0.175451388123228
"chr1_674","chr1",33700001,33750000,1,0.498,6,0.189786673141133
"chr1_675","chr1",33750001,33800000,1,0.508,12,0.200335771099307
"chr1_676","chr1",33800001,33850000,1,0.482,11,0.201210409466002
"chr1_677","chr1",33850001,33900000,1,0.406,2,0.177806399955788
"chr1_678","chr1",33900001,33950000,1,0.451,3,0.183967556059641
"chr1_679","chr1",33950001,34000000,1,0.447,16,0.170218662649565
"chr1_680","chr1",34000001,34050000,1,0.444,16,0.167159305435937
"chr1_681","chr1",34050001,34100000,1,0.453,17,0.166575707750674
"chr1_682","chr1",34100001,34150000,1,0.452,6,0.16741507511604
"chr1_683","chr1",34150001,34200000,1,0.439,10,0.163467414596389
"chr1_684","chr1",34200001,34250000,1,0.448,3,0.166446972359573
"chr1_685","chr1",34250001,34300000,1,0.455,6,0.17163480670361
"chr1_686","chr1",34300001,34350000,1,0.45,12,0.166881491100759
"chr1_687","chr1",34350001,34400000,1,0.455,3,0.174841124686693
"chr1_688","chr1",34400001,34450000,1,0.479,1,0.168241424121283
"chr1_689","chr1",34450001,34500000,1,0.449,1,0.16599233718489
"chr1_690","chr1",34500001,34550000,1,0.449,0,0.168686725069468
"chr1_691","chr1",34550001,34600000,1,0.435,1,0.167791683045054
"chr1_692","chr1",34600001,34650000,1,0.476,4,0.165464511895426
"chr1_693","chr1",34650001,34700000,1,0.462,6,0.169015640338001
"chr1_694","chr1",34700001,34750000,1,0.424,0,0.170594286110486
"chr1_695","chr1",34750001,34800000,1,0.41,0,0.166491803658099
"chr1_696","chr1",34800001,34850000,1,0.442,0,0.164899456158324
"chr1_697","chr1",34850001,34900000,1,0.43,0,0.159680977719079
"chr1_698","chr1",34900001,34950000,1,0.456,0,0.166982403081837
"chr1_699","chr1",34950001,35000000,1,0.41,0,0.166420954609642
"chr1_700","chr1",35000001,35050000,1,0.414,0,0.168659985887298
